make,model,year,bodytype,trim,price,mpg_city,mpg_hwy,mpg_comb,Fuel Type,hp,Engine,torque_lbft,cargo_cuft,0 - 60,curb_weight_lbs,Drivetrain,Transmission Type,Recommended Fuel,Fuel Capacity,Wheel Base,Overall Length,Front Head Room,Front Leg Room,Front Shoulder Room,Width with mirrors,Turning Diameter,Blind-Spot Alert,Collision Warning System,Child Seat Anchors,Child Door Locks,Traction Control,Bluetooth Wireless Technology,Cruise Control,Remote Keyless Entry,Remote Engine Start,Smartphone Interface,Internet Access,Navigation System,Voice Recognition System,Real-Time Traffic Information,Hands Free Phone,Premium Radio,Bluetooth Streaming Audio,Satellite Radio,Remote Control Liftgate/Trunk Release,Heated Mirrors,Leather Seats,Folding Rear Seat,Dual Power Front Seats,Power Driver's Seat,Leather-Wrapped Steering Wheel,Power Outlet,Power Windows,Rear Window Defroster,Steering Wheel Controls,Tilt Steering Wheel,Tilt/Telescoping Steering Wheel,Cup Holder Count,Alloy Wheels,Fog Lights,Power Folding Exterior Mirrors,Rear Spoiler,Rain Sensing Windshield Wipers,Alarm System,Dual-Clutch Automatic Transmission,Hill Start Assist,Stability Control
Ford,F-150,2020,Default,F150 Super Cab Lariat Pickup 4D 6 1/2 ft,26200,18,23,20,Gas,325,"V6, EcoBoost, Twin Turbo, 2.7 Liter",400,,,4806,4WD,Automatic,Regular,36 gallons,145 inches,231.9 inches,40.8 inches,43.9 inches,66.7 inches,,47.1 feet,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Standard,,Standard,Standard
Ford,F-150,2020,Default,F150 SuperCrew Cab XLT Pickup 4D 6 1/2 ft,26600,15,21,18,Flexible Fuel,395,"V8, Flex Fuel, 5.0 Liter",400,,,4913,4WD,Automatic,Regular,36 gallons,157 inches,243.7 inches,40.8 inches,43.9 inches,66.7 inches,,51.1 feet,Optional,Optional,Standard,Standard,Not Available,Standard,Standard,Standard,Optional,Standard,,Optional,Standard,Optional,Standard,Not Available,,Optional,Not Available,Optional,Not Available,Standard,Optional,Optional,Optional,Standard,Standard,Optional,Not Available,Standard,Standard,Standard,Standard,Standard,Not Available,,Not Available,Standard,,Standard,Standard
Ford,F-150,2020,Default,F150 SuperCrew Cab Lariat Pickup 4D 5 1/2 ft,31100,16,22,18,Gas,375,"V6, EcoBoost, Twin Turbo, 3.5 Liter",470,,,4859,4WD,Automatic,Regular,36 gallons,145 inches,231.9 inches,40.8 inches,43.9 inches,66.7 inches,,47.8 feet,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Optional,Standard,,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Standard,,Standard,Standard
Ford,F-150,2020,Default,F150 SuperCrew Cab Lariat Pickup 4D 6 1/2 ft,31500,16,22,18,Gas,375,"V6, EcoBoost, Twin Turbo, 3.5 Liter",470,,,4913,4WD,Automatic,Regular,36 gallons,157 inches,243.7 inches,40.8 inches,43.9 inches,66.7 inches,,51.1 feet,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Optional,Standard,,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Optional,Standard,,Standard,Standard
Ford,F-150,2020,Default,F150 SuperCrew Cab Platinum Pickup 4D 6 1/2 ft,31600,17,23,19,Gas,375,"V6, EcoBoost, Twin Turbo, 3.5 Liter",470,,,4641,2WD,Automatic,Regular,36 gallons,157 inches,243.7 inches,40.8 inches,43.9 inches,66.7 inches,,51.1 feet,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
Ford,F-150,2020,Default,F150 SuperCrew Cab King Ranch Pickup 4D 6 1/2 ft,33600,17,23,19,Flexible Fuel,395,"V8, Flex Fuel, 5.0 Liter",400,,,4641,2WD,Automatic,Regular,36 gallons,157 inches,243.7 inches,40.8 inches,43.9 inches,66.7 inches,,51.1 feet,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
Ford,F-150,2020,Default,F150 SuperCrew Cab Platinum Pickup 4D 5 1/2 ft,33800,16,22,18,Gas,375,"V6, EcoBoost, Twin Turbo, 3.5 Liter",470,,,4928,4WD,Automatic,Regular,36 gallons,145 inches,231.9 inches,40.8 inches,43.9 inches,66.7 inches,,47.8 feet,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
Ford,F-150,2020,Default,F150 SuperCrew Cab King Ranch Pickup 4D 5 1/2 ft,35700,16,22,18,Gas,375,"V6, EcoBoost, Twin Turbo, 3.5 Liter",470,,,4928,4WD,Automatic,Regular,36 gallons,145 inches,231.9 inches,40.8 inches,43.9 inches,66.7 inches,,47.8 feet,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
Ford,F-150,2020,Default,F150 SuperCrew Cab Limited Pickup 4D 5 1/2 ft,36100,17,21,19,Gas,450,"V6, EcoBoost, HO, Twin Turbo, 3.5 Liter",510,,,5424,4WD,Automatic,Regular,36 gallons,145 inches,231.9 inches,40.8 inches,43.9 inches,66.7 inches,,47.8 feet,Standard,Standard,Standard,Standard,Not Available,Not Available,Not Available,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
Ford,F-150,2020,Default,F150 Super Cab Raptor Pickup 4D 5 1/2 ft,36300,15,18,16,Gas,450,"V6, EcoBoost, HO, Twin Turbo, 3.5 Liter",510,,,,4WD,Automatic,Regular,26 gallons,134.2 inches,220 inches,40.8 inches,43.9 inches,66.7 inches,,43.8 feet,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Optional,Optional,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Optional,,Not Available,Standard,,Standard,Standard
Ford,F-150,2020,Default,F150 SuperCrew Cab Raptor Pickup 4D 5 1/2 ft,43600,15,18,16,Gas,450,"V6, EcoBoost, HO, Twin Turbo, 3.5 Liter",510,,,5424,4WD,Automatic,Regular,36 gallons,145 inches,231.9 inches,40.8 inches,43.9 inches,66.7 inches,,47.8 feet,Optional,Optional,Standard,Standard,Not Available,Standard,Standard,Standard,Optional,Standard,,Optional,Standard,Optional,Standard,Optional,,Standard,Optional,Optional,Optional,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Optional,Standard,Standard,Not Available,Optional,,Optional,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 Regular Cab XL Pickup 2D 6 1/2 ft,22800,19,24,21,Flexible Fuel,290,"V6, Flex Fuel, 3.3 Liter",265,,,4060,2WD,Automatic,Regular,23 gallons,122.8 inches,209.1 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,41.2 feet,Optional,Standard,Standard,Not available,Standard,,Standard,Standard,Not Available,Standard,Not Available,Optional,Optional,,,Not Available,,Not Available,Not Available,Standard,Not Available,Not Available,Not Available,Optional,Not Available,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Optional,Optional,Not Available,,Not Available,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 Regular Cab XL Pickup 2D 8 ft,23400,19,24,21,Flexible Fuel,290,"V6, Flex Fuel, 3.3 Liter",265,,,4134,2WD,Automatic,Regular,36 gallons,141.5 inches,227.7 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,46.4 feet,Optional,Standard,Standard,Not available,Standard,,Standard,Standard,Not Available,Standard,Not Available,Optional,Optional,,,Not Available,,Not Available,Not Available,Standard,Not Available,Not Available,Not Available,Optional,Not Available,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Optional,Optional,Not Available,,Not Available,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 Regular Cab XLT Pickup 2D 6 1/2 ft,26900,19,24,21,Flexible Fuel,290,"V6, Flex Fuel, 3.3 Liter",265,,,4060,2WD,Automatic,Regular,23 gallons,122.8 inches,209.1 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,41.2 feet,Standard,Standard,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,Not Available,Optional,Optional,,,Not Available,,Not Available,Not Available,Standard,Not Available,Not Available,Not Available,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Optional,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 Super Cab XL Pickup 4D 8 ft,26900,20,26,22,Gas,325,"V6, EcoBoost, Twin Turbo, 2.7 Liter",400,,,4607,2WD,Automatic,Regular,36 gallons,164.1 inches,250.3 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,52.5 feet,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Not Available,Standard,Not Available,Optional,Optional,,,Not Available,,Not Available,Not Available,Standard,Not Available,Standard,Not Available,Optional,Not Available,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Optional,Optional,Not Available,,Not Available,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 Regular Cab XLT Pickup 2D 8 ft,27200,19,22,20,Flexible Fuel,290,"V6, Flex Fuel, 3.3 Liter",265,,,4412,4WD,Automatic,Regular,36 gallons,141.5 inches,227.7 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,46.4 feet,Standard,Standard,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,Not Available,Optional,Optional,,,Not Available,,Not Available,Not Available,Standard,Not Available,Not Available,Not Available,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Optional,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab XL Pickup 4D 6 1/2 ft,28900,20,26,22,Gas,325,"V6, EcoBoost, Twin Turbo, 2.7 Liter",400,,,4616,2WD,Automatic,Regular,36 gallons,157 inches,243.5 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,51.1 feet,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Not Available,Standard,Not Available,Optional,Optional,,,Not Available,,Not Available,Not Available,Standard,Not Available,Standard,Not Available,Optional,Not Available,Standard,Standard,Optional,Not Available,Standard,Standard,Standard,Optional,Optional,Not Available,,Not Available,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 Super Cab XL Pickup 4D 6 1/2 ft,31000,18,24,20,Gas,325,"V6, EcoBoost, Twin Turbo, 2.7 Liter",400,,,4638,4WD,Automatic,Regular,36 gallons,145.4 inches,231.7 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,47.8 feet,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Not Available,Standard,Not Available,Optional,Optional,,,Not Available,,Not Available,Not Available,Standard,Not Available,Standard,Not Available,Optional,Not Available,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Optional,Optional,Not Available,,Not Available,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab XL Pickup 4D 5 1/2 ft,32600,18,25,20,Gas,325,"V6, EcoBoost, Twin Turbo, 2.7 Liter",400,,,4747,4WD,Automatic,Regular,36 gallons,145 inches,231.7 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,47.8 feet,Optional,Standard,Standard,Standard,Standard,,Standard,Standard,Not Available,Standard,Not Available,Optional,Optional,,,Not Available,,Not Available,Not Available,Standard,Not Available,Standard,Not Available,Optional,Not Available,Standard,Standard,Optional,Not Available,Standard,Standard,Standard,Optional,Optional,Not Available,,Not Available,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 Super Cab XLT Pickup 4D 6 1/2 ft,34200,18,24,20,Gas,325,"V6, EcoBoost, Twin Turbo, 2.7 Liter",400,,,4638,4WD,Automatic,Regular,36 gallons,145.4 inches,231.7 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,47.8 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Optional,Standard,Not Available,Standard,Standard,,,Optional,,Not Available,Optional,Standard,Not Available,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Optional,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 Super Cab XLT Pickup 4D 8 ft,35300,17,22,19,Flexible Fuel,400,"V8, Flex Fuel, 5.0 Liter",410,,,4941,4WD,Automatic,Regular,36 gallons,164.1 inches,250.3 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,52.5 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Optional,Standard,Not Available,Standard,Standard,,,Optional,,Not Available,Optional,Standard,Not Available,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Optional,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 Lightning Pro Pickup 4D 5 1/2 ft,35500,,,,ElectricLeafIcon,452,Dual Electric Motors,775,,,6015,4WD,Not Available,Not Available,Not Available,145.4 inches,232.7 inches,40.8 inches,43.9 inches,66.7 inches,96 inches,Not Available,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,,,Not Available,,Not Available,Not Available,Optional,Not Available,Standard,Not Available,Not Available,Not Available,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Not Available,Not Available,,Not Available,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 Lightning XLT Pickup 4D 5 1/2 ft,37000,,,,ElectricLeafIcon,452,Dual Electric Motors,775,,,6015,4WD,Not Available,Not Available,Not Available,145.4 inches,232.7 inches,40.8 inches,43.9 inches,66.7 inches,96 inches,Not Available,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,,,Not Available,,Standard,Not Available,Standard,Not Available,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Not Available,,Optional,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab XLT Pickup 4D 6 1/2 ft,37200,17,22,19,Flexible Fuel,400,"V8, Flex Fuel, 5.0 Liter",410,,,5014,4WD,Automatic,Regular,36 gallons,157 inches,243.5 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,51.1 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Optional,Standard,Not Available,Standard,Standard,,,Optional,,Not Available,Optional,Standard,Not Available,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Not Available,,Not Available,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab XLT Pickup 4D 5 1/2 ft,37600,17,22,19,Flexible Fuel,400,"V8, Flex Fuel, 5.0 Liter",410,,,4747,4WD,Automatic,Regular,36 gallons,145 inches,231.7 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,47.8 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Optional,Standard,Not Available,Standard,Standard,,,Optional,,Not Available,Optional,Standard,Optional,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Not Available,,Not Available,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab Platinum Pickup 4D 6 1/2 ft,40200,18,25,20,Gas,400,"V6, EcoBoost, Twin Turbo, 3.5 Liter",500,,,4712,2WD,Automatic,Regular,36 gallons,157 inches,243.5 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,51.1 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Not Available,Standard,Standard,,,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab Lariat Pickup 4D 6 1/2 ft,43300,18,23,20,Gas,400,"V6, EcoBoost, Twin Turbo, 3.5 Liter",500,,,5014,4WD,Automatic,Regular,36 gallons,157 inches,243.5 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,51.1 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,,,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Optional,Standard,Standard,,Optional,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab Lariat Pickup 4D 5 1/2 ft,44700,18,23,20,Gas,400,"V6, EcoBoost, Twin Turbo, 3.5 Liter",500,,,4838,4WD,Automatic,Regular,36 gallons,145 inches,231.7 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,47.8 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,,,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Optional,Standard,Standard,,Optional,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 Lightning Lariat Pickup 4D 5 1/2 ft,46100,,,,ElectricLeafIcon,452,Dual Electric Motors,775,,,6015,4WD,Not Available,Not Available,Not Available,145.4 inches,232.7 inches,40.8 inches,43.9 inches,66.7 inches,96 inches,Not Available,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Not Available,Standard,Standard,Standard,Standard,,,Standard,,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,,Optional,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab King Ranch Pickup 4D 6 1/2 ft,47300,17,25,20,Flexible Fuel,400,"V8, Flex Fuel, 5.0 Liter",410,,,4712,2WD,Automatic,Regular,36 gallons,157 inches,243.5 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,51.1 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Not Available,Standard,Standard,,,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab Tremor Pickup 4D 5 1/2 ft,47600,17,22,19,Flexible Fuel,400,"V8, Flex Fuel, 5.0 Liter",410,,,4912,4WD,Automatic,Regular,36 gallons,Not Available,231.7 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,47.8 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,,,Optional,,Not Available,Standard,Standard,Optional,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Optional,,Optional,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab Platinum Pickup 4D 5 1/2 ft,48000,18,23,20,Gas,400,"V6, EcoBoost, Twin Turbo, 3.5 Liter",500,,,4912,4WD,Automatic,Regular,36 gallons,145 inches,231.7 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,47.8 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Not Available,Standard,Standard,,,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab King Ranch Pickup 4D 5 1/2 ft,48700,18,23,20,Gas,400,"V6, EcoBoost, Twin Turbo, 3.5 Liter",500,,,4912,4WD,Automatic,Regular,36 gallons,145 inches,231.7 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,47.8 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Not Available,Standard,Standard,,,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab Limited Pickup 4D 5 1/2 ft,52000,23,23,23,HybridLeafIcon,430,"V6, Hybrid, PowerBoost, Twin Turbo, 3.5 Liter",570,,,5517,4WD,Automatic,Regular,26 gallons,145 inches,231.7 inches,40.8 inches,43.9 inches,66.7 inches,Not Available,47.8 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Not Available,Standard,Standard,,,Not Available,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 Lightning Platinum Pickup 4D 5 1/2 ft,52300,,,,ElectricLeafIcon,580,Dual Electric Motors w/Extended Range Battery,775,,,6893,4WD,Not Available,Not Available,Not Available,145.4 inches,232.7 inches,40.8 inches,43.9 inches,66.7 inches,96 inches,Not Available,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Not Available,Standard,Standard,Standard,Standard,,,Not Available,,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Not Available,Standard,,Not Available,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab Raptor Pickup 4D 5 1/2 ft,62600,15,18,16,Gas,450,"V6, EcoBoost, HO, Twin Turbo, 3.5 Liter",510,,,5757,4WD,Automatic,Regular,36 gallons,145 inches,232.6 inches,40.8 inches,43.9 inches,66.6 inches,Not Available,47.3 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Not Available,Standard,Standard,,,Not Available,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,,Standard,Standard
Ford,F-150,2023,Default,F150 SuperCrew Cab Raptor R Pickup 4D 5 1/2 ft,96200,10,15,12,Gas,700,"V8, Supercharged, 5.2 Liter",640,,,5950,4WD,Automatic,Regular,36 gallons,145 inches,232.6 inches,40.8 inches,43.9 inches,66.6 inches,Not Available,47.3 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Not Available,Standard,Standard,,,Not Available,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,,Standard,Standard
Ford,Mustang,2017,Coupe,Mustang V6 Coupe 2D,16300,18,27,21,Gas,300,"V6, 3.7 Liter",280,13.5,,3533,RWD,Automatic,Regular,16 gallons,107.1 inches,188.3 inches,37.6 inches,44.5 inches,56.3 inches,81.9 inches,,Not Available,Not Available,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,,Not Available,Standard,Not Available,Standard,Not Available,,Not Available,Standard,Not Available,Not Available,Standard,Not Available,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Not Available,Not Available,Standard,,Standard,Standard
Ford,Mustang,2017,Coupe,Mustang EcoBoost Coupe 2D,16500,21,30,24,Gas,310,"4-Cyl, EcoBoost, 2.3T",320,13.5,,3542,RWD,Automatic,Premium,15.5 gallons,107.1 inches,188.3 inches,37.6 inches,44.5 inches,56.3 inches,81.9 inches,,Not Available,Not Available,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,,Not Available,Standard,Not Available,Standard,Not Available,,Not Available,Standard,Not Available,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Not Available,Standard,,Standard,Standard
Ford,Mustang,2017,Coupe,Mustang EcoBoost Premium Coupe 2D,17650,21,30,24,Gas,310,"4-Cyl, EcoBoost, 2.3T",320,13.5,,3542,RWD,Automatic,Premium,15.5 gallons,107.1 inches,188.3 inches,37.6 inches,44.5 inches,56.3 inches,81.9 inches,,Optional,Optional,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,,Optional,Standard,Optional,Standard,Optional,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,,Standard,Standard
Ford,Mustang,2017,Coupe,Mustang GT Coupe 2D,24000,15,24,18,Gas,435,"V8, 5.0 Liter",400,13.5,,3705,RWD,Automatic,Premium,16 gallons,107.1 inches,188.3 inches,37.6 inches,44.5 inches,56.3 inches,81.9 inches,,Not Available,Not Available,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,,Not Available,Standard,Not Available,Standard,Not Available,,Not Available,Standard,Not Available,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Not Available,Standard,,Standard,Standard
Ford,Mustang,2017,Coupe,Mustang GT Premium Coupe 2D,26100,15,24,18,Gas,435,"V8, 5.0 Liter",400,13.5,,3705,RWD,Automatic,Premium,16 gallons,107.1 inches,188.3 inches,37.6 inches,44.5 inches,56.3 inches,81.9 inches,,Optional,Optional,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,,Optional,Standard,Optional,Standard,Optional,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,,Standard,Standard
Ford,Mustang,2017,Coupe,Mustang Shelby GT350 Coupe 2D,40500,14,21,16,Gas,526,"V8, 5.2 Liter",429,13.5,,3760,RWD,Manual,Premium,16 gallons,107.1 inches,189.6 inches,37.6 inches,44.5 inches,56.3 inches,81.9 inches,,Not Available,Not Available,Standard,Not available,Standard,,Standard,Standard,Not Available,Standard,,Optional,Standard,Optional,Standard,Not Available,,Optional,Standard,Not Available,Standard,Standard,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Standard,Not Available,Standard,,Standard,Standard
